,Unnamed: 0,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek,matchweek_num,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form
122,122,Sampdoria,Christian Puggioni,Jacopo Sala,Édgar Barreto,Luis Muriel,Bruno Fernandes,Karol Linetty,Vasco Regini,Matías Silvestre,Fabio Quagliarella,Lucas Torreira,Milan Škriniar,Sassuolo,Andrea Consigli,Luca Antei,Lorenzo Pellegrini,Simone Missiroli,Grégoire Defrel,Federico Peluso,Francesco Acerbi,Luca Mazzitelli,Marcello Gazzola,Federico Ricci,Antonino Ragusa,3,2,Matchweek 13,13,-4.0,-8.0,-1.0,-6.0,15.0,13.0,8.0,4.0
123,123,Lazio,Thomas Strakosha,Dušan Basta,Felipe Anderson,Wallace,Keita Baldé,Marco Parolo,Ciro Immobile,Senad Lulić,Lucas Biglia,Sergej Milinković-Savić,Ștefan Radu,Genoa,Mattia Perin,Edenílson,Armando Izzo,Nicolás Burdisso,Lucas Ocampos,Leonardo Pavoletti,Lucas Orbán,Luca Rigoni,Miguel Veloso,Tomás Rincón,Diego Laxalt,3,1,Matchweek 13,13,10.0,3.0,4.0,-1.0,22.0,19.0,9.0,5.0
124,124,Empoli,Łukasz Skorupski,Freddie Veseli,Giuseppe Bellusci,Massimo Maccarone,Assane Dioussé,Riccardo Saponara,Daniele Croce,Andrea Costa,Manuel Pucciarelli,Manuel Pasqual,Rade Krunić,Fiorentina,Ciprian Tătărușanu,Gonzalo Rodríguez,Milan Badelj,Nikola Kalinić,Federico Bernardeschi,Davide Astori,Cristian Tello,Borja Valero,Hrvoje Milić,Nenad Tomović,Josip Iličić,0,4,Matchweek 13,13,-7.0,2.0,2.0,3.0,10.0,17.0,6.0,9.0
125,125,Atalanta,Etrit Berisha,Rafael Tolói,Roberto Gagliardini,Andrea Masiello,Ervin Zukanović,Papu Gómez,Mattia Caldara,Franck Kessié,Jasmin Kurtić,Andrea Petagna,Leonardo Spinazzola,Roma,Wojciech Szczęsny,Antonio Rüdiger,Radja Nainggolan,Kevin Strootman,Diego Perotti,Edin Džeko,Mohamed Salah,Bruno Peres,Daniele De Rossi,Federico Fazio,Kostas Manolas,2,1,Matchweek 13,13,6.0,17.0,8.0,8.0,22.0,26.0,13.0,13.0
126,126,Crotone,Alex Cordaz,Marcus Rohdén,Raffaele Palladino,Diego Falcinelli,Gian Marco Ferrari,Djamel Mesbah,Federico Ceccherini,Andrea Barberis,Aleandro Rosi,Leonardo Capezzi,Marcello Trotta,Torino,Joe Hart,Mirko Valdifiori,Leandro Castán,Davide Zappacosta,Daniele Baselli,Andrea Belotti,Adem Ljajić,Luca Rossettini,Iago Falque,Marco Benassi,Emiliano Moretti,0,2,Matchweek 13,13,-14.0,11.0,-2.0,3.0,5.0,19.0,4.0,8.0
127,127,Bologna,Angelo da Costa Júnior,Federico Viviani,Ádám Nagy,Mattia Destro,Ladislav Krejčí,Domenico Maietta,Luca Rizzo,Adam Masina,Daniele Gastaldello,Blerim Džemaili,Vasilis Torosidis,Palermo,Josip Posavec,Andrea Rispoli,Siniša Anđelković,Oscar Hiljemark,Alessandro Gazzi,Thiago Cionek,Haitam Aleesami,Roland Sallai,Alessandro Diamanti,Bruno Henrique,Ilija Nestorovski,3,1,Matchweek 13,13,-7.0,-14.0,-4.0,-7.0,13.0,6.0,3.0,0.0
128,128,Milan,Gianluigi Donnarumma,Mattia De Sciglio,Giacomo Bonaventura,Suso,M'Baye Niang,Gustavo Gómez,Ignazio Abate,Gabriel Paletta,Juraj Kucka,Carlos Bacca,Manuel Locatelli,Inter,Samir Handanović,João Mário,Geoffrey Kondogbia,Mauro Icardi,Cristian Ansaldi,Gary Medel,Miranda,Danilo D'Ambrosio,Ivan Perišić,Marcelo Brozović,Antonio Candreva,2,2,Matchweek 13,13,4.0,2.0,0.0,2.0,25.0,17.0,12.0,6.0
129,129,Torino,Joe Hart,Mirko Valdifiori,Leandro Castán,Davide Zappacosta,Daniele Baselli,Andrea Belotti,Adem Ljajić,Luca Rossettini,Iago Falque,Marco Benassi,Antonio Barreca,Chievo,Stefano Sorrentino,Jonathan de Guzmán,Dario Dainelli,Alessandro Gamberini,Ivan Radovanović,Mariano Julio Izco,Massimo Gobbi,Lucas Castro,Valter Birsa,Fabrizio Cacciatore,Sergio Pellissier,2,1,Matchweek 14,14,13.0,-1.0,5.0,-2.0,22.0,18.0,8.0,5.0
130,130,Empoli,Łukasz Skorupski,Freddie Veseli,Giuseppe Bellusci,Massimo Maccarone,Assane Dioussé,Riccardo Saponara,Daniele Croce,Andrea Costa,Manuel Pasqual,Rade Krunić,Guido Marilungo,Milan,Gianluigi Donnarumma,Mattia De Sciglio,Giacomo Bonaventura,Suso,Gianluca Lapadula,Alessio Romagnoli,Matías Fernández,Gustavo Gómez,Ignazio Abate,Manuel Locatelli,Mario Pašalić,1,4,Matchweek 14,14,-11.0,4.0,-2.0,-1.0,10.0,26.0,5.0,10.0
131,131,Palermo,Josip Posavec,Siniša Anđelković,Edoardo Goldaniga,Mato Jajalo,Giancarlo González,Ivaylo Chochev,Haitam Aleesami,Alessandro Diamanti,Bruno Henrique,Ilija Nestorovski,Michel Morganella,Lazio,Thomas Strakosha,Dušan Basta,Felipe Anderson,Wallace,Keita Baldé,Marco Parolo,Ciro Immobile,Senad Lulić,Lucas Biglia,Sergej Milinković-Savić,Ștefan Radu,0,1,Matchweek 14,14,-16.0,12.0,-6.0,6.0,6.0,25.0,0.0,11.0
132,132,Bologna,Antonio Mirante,Federico Viviani,Saphir Taïder,Mattia Destro,Ladislav Krejčí,Domenico Maietta,Luca Rizzo,Adam Masina,Daniele Gastaldello,Blerim Džemaili,Vasilis Torosidis,Atalanta,Marco Sportiello,Roberto Gagliardini,Andrea Masiello,Ervin Zukanović,Papu Gómez,Mattia Caldara,Franck Kessié,Andrea Conti,Jasmin Kurtić,Andrea Petagna,Leonardo Spinazzola,0,2,Matchweek 14,14,-5.0,7.0,-2.0,8.0,16.0,25.0,5.0,15.0
133,133,Cagliari,Marco Storari,Bruno Alves,Mauricio Isla,Davide Di Gennaro,Diego Farias,Nicolò Barella,Fabio Pisacane,Simone Padoin,Marco Borriello,Luca Ceppitelli,Marco Sau,Udinese,Orestis Karnezis,Molla Wagué,Danilo Larangeira,Seko Fofana,Duván Zapata,Jakub Jankto,Ryder Matos,Sven Kums,Silvan Widmer,Ali Adnan Kadhim,Cyril Théréau,2,1,Matchweek 14,14,-10.0,-4.0,-7.0,1.0,16.0,15.0,3.0,8.0
134,134,Crotone,Alex Cordaz,Marcus Rohdén,Raffaele Palladino,Lorenzo Crisetig,Diego Falcinelli,Gian Marco Ferrari,Djamel Mesbah,Federico Ceccherini,Andrea Barberis,Aleandro Rosi,Marcello Trotta,Sampdoria,Christian Puggioni,Édgar Barreto,Luis Muriel,Ricky Álvarez,Pedro Pereira,Karol Linetty,Vasco Regini,Matías Silvestre,Fabio Quagliarella,Lucas Torreira,Milan Škriniar,1,1,Matchweek 14,14,-16.0,-3.0,-3.0,-1.0,5.0,18.0,4.0,10.0
135,135,Genoa,Mattia Perin,Isaac Cofie,Armando Izzo,Nicolás Burdisso,Giovanni Simeone,Lucas Ocampos,Darko Lazović,Ezequiel Muñoz,Luca Rigoni,Tomás Rincón,Diego Laxalt,Juventus,Gianluigi Buffon,Medhi Benatia,Miralem Pjanić,Sami Khedira,Juan Cuadrado,Hernanes,Alex Sandro,Mario Mandžukić,Leonardo Bonucci,Dani Alves,Stephan Lichtsteiner,3,1,Matchweek 14,14,1.0,19.0,-2.0,8.0,19.0,33.0,4.0,12.0
136,136,Roma,Wojciech Szczęsny,Antonio Rüdiger,Radja Nainggolan,Kevin Strootman,Diego Perotti,Edin Džeko,Mohamed Salah,Bruno Peres,Federico Fazio,Gerson,Emerson Palmieri,Pescara,Albano Bizzarri,Alessandro Crescenzi,Cristiano Biraghi,Ledian Memushaj,Ahmad Benali,Francesco Zampano,Dario Župarić,Jean-Christophe Bahebeck,Gastón Brugman,Simone Pepe,Davide Vitturini,3,2,Matchweek 14,14,16.0,-14.0,4.0,-9.0,26.0,7.0,10.0,0.0
137,137,Napoli,Pepe Reina,Elseid Hysaj,Ivan Strinić,Allan,José Callejón,Jorginho,Marek Hamšík,Vlad Chiricheș,Manolo Gabbiadini,Lorenzo Insigne,Kalidou Koulibaly,Sassuolo,Andrea Consigli,Francesco Magnanelli,Simone Missiroli,Alessandro Matri,Federico Peluso,Francesco Acerbi,Matteo Politano,Luca Mazzitelli,Marcello Gazzola,Paolo Cannavaro,Antonino Ragusa,1,1,Matchweek 14,14,9.0,-9.0,2.0,-7.0,24.0,13.0,10.0,1.0
138,138,Inter,Samir Handanović,Geoffrey Kondogbia,Mauro Icardi,Andrea Ranocchia,Cristian Ansaldi,Éver Banega,Miranda,Danilo D'Ambrosio,Ivan Perišić,Marcelo Brozović,Antonio Candreva,Fiorentina,Ciprian Tătărușanu,Gonzalo Rodríguez,Milan Badelj,Nikola Kalinić,Federico Bernardeschi,Davide Astori,Cristian Tello,Carlos Salcedo,Borja Valero,Hrvoje Milić,Josip Iličić,4,2,Matchweek 14,14,2.0,6.0,3.0,5.0,18.0,20.0,7.0,11.0
139,139,Napoli,Pepe Reina,Elseid Hysaj,José Callejón,Marek Hamšík,Piotr Zieliński,Manolo Gabbiadini,Lorenzo Insigne,Kalidou Koulibaly,Faouzi Ghoulam,Raúl Albiol,Amadou Diawara,Inter,Samir Handanović,Geoffrey Kondogbia,Mauro Icardi,Andrea Ranocchia,Cristian Ansaldi,Éver Banega,Miranda,Danilo D'Ambrosio,Ivan Perišić,Marcelo Brozović,Antonio Candreva,3,0,Matchweek 15,15,9.0,4.0,0.0,4.0,25.0,21.0,8.0,10.0
140,140,Juventus,Gianluigi Buffon,Giorgio Chiellini,Miralem Pjanić,Sami Khedira,Claudio Marchisio,Gonzalo Higuaín,Alex Sandro,Mario Mandžukić,Daniele Rugani,Stephan Lichtsteiner,Stefano Sturaro,Atalanta,Marco Sportiello,Rafael Tolói,Andrea Masiello,Papu Gómez,Remo Freuler,Mattia Caldara,Franck Kessié,Andrea Conti,Jasmin Kurtić,Andrea Petagna,Leonardo Spinazzola,3,1,Matchweek 15,15,17.0,9.0,3.0,9.0,33.0,28.0,12.0,15.0
141,141,Milan,Gianluigi Donnarumma,Mattia De Sciglio,Suso,Gianluca Lapadula,M'Baye Niang,Alessio Romagnoli,Ignazio Abate,José Sosa,Gabriel Paletta,Manuel Locatelli,Mario Pašalić,Crotone,Alex Cordaz,Marcus Rohdén,Lorenzo Crisetig,Adrian Stoian,Diego Falcinelli,Gian Marco Ferrari,Federico Ceccherini,Aleandro Rosi,Leonardo Capezzi,Marcello Trotta,Bruno Martella,2,1,Matchweek 15,15,7.0,-16.0,5.0,-3.0,29.0,6.0,10.0,5.0
142,142,Pescara,Albano Bizzarri,Cristiano Biraghi,Valerio Verre,Ledian Memushaj,Ahmad Benali,Francesco Zampano,Michele Fornasier,Gastón Brugman,Gianluca Caprari,Simone Pepe,Norbert Gyömbér,Cagliari,Marco Storari,Bruno Alves,Mauricio Isla,Daniele Dessena,Davide Di Gennaro,Diego Farias,Nicolò Barella,Fabio Pisacane,Marco Borriello,Luca Ceppitelli,Marco Sau,1,1,Matchweek 15,15,-15.0,-9.0,-9.0,-3.0,7.0,19.0,0.0,6.0
143,143,Lazio,Federico Marchetti,Dušan Basta,Felipe Anderson,Wallace,Keita Baldé,Marco Parolo,Ciro Immobile,Senad Lulić,Lucas Biglia,Sergej Milinković-Savić,Ștefan Radu,Roma,Wojciech Szczęsny,Antonio Rüdiger,Radja Nainggolan,Kevin Strootman,Diego Perotti,Edin Džeko,Bruno Peres,Daniele De Rossi,Federico Fazio,Emerson Palmieri,Kostas Manolas,0,2,Matchweek 15,15,13.0,17.0,4.0,3.0,28.0,29.0,13.0,10.0
144,144,Sassuolo,Andrea Consigli,Francesco Magnanelli,Luca Antei,Lorenzo Pellegrini,Simone Missiroli,Grégoire Defrel,Federico Peluso,Francesco Acerbi,Marcello Gazzola,Federico Ricci,Antonino Ragusa,Empoli,Łukasz Skorupski,Giuseppe Bellusci,Massimo Maccarone,Assane Dioussé,Riccardo Saponara,Daniele Croce,Federico Barba,Manuel Pasqual,Uroš Ćosić,Rade Krunić,Guido Marilungo,3,0,Matchweek 15,15,-9.0,-14.0,-5.0,-3.0,14.0,10.0,1.0,4.0
145,145,Sampdoria,Christian Puggioni,Édgar Barreto,Luis Muriel,Dennis Praet,Bruno Fernandes,Pedro Pereira,Vasco Regini,Matías Silvestre,Fabio Quagliarella,Lucas Torreira,Milan Škriniar,Torino,Joe Hart,Mirko Valdifiori,Leandro Castán,Davide Zappacosta,Daniele Baselli,Andrea Belotti,Adem Ljajić,Luca Rossettini,Iago Falque,Marco Benassi,Antonio Barreca,2,0,Matchweek 15,15,-3.0,14.0,2.0,7.0,19.0,25.0,8.0,10.0
146,146,Fiorentina,Ciprian Tătărușanu,Matías Vecino,Nikola Kalinić,Federico Bernardeschi,Davide Astori,Cristian Tello,Carlos Salcedo,Borja Valero,Khouma Babacar,Nenad Tomović,Josip Iličić,Palermo,Josip Posavec,Siniša Anđelković,Mato Jajalo,Oscar Hiljemark,Thiago Cionek,Ivaylo Chochev,Haitam Aleesami,Robin Quaison,Ilija Nestorovski,Michel Morganella,Giuseppe Pezzella,2,1,Matchweek 15,15,4.0,-17.0,3.0,-5.0,20.0,6.0,8.0,0.0
147,147,Chievo,Stefano Sorrentino,Jonathan de Guzmán,Dario Dainelli,Alessandro Gamberini,Ivan Radovanović,Massimo Gobbi,Lucas Castro,Nicolas Frey,Valter Birsa,Roberto Inglese,Riccardo Meggiorini,Genoa,Mattia Perin,Armando Izzo,Nicolás Burdisso,Giovanni Simeone,Goran Pandev,Darko Lazović,Ezequiel Muñoz,Riccardo Fiamozzi,Luca Rigoni,Miguel Veloso,Tomás Rincón,0,0,Matchweek 15,15,-2.0,3.0,-3.0,-3.0,18.0,22.0,4.0,7.0
148,148,Udinese,Orestis Karnezis,Samir Santos,Danilo Larangeira,Seko Fofana,Duván Zapata,Rodrigo De Paul,Emil Hallfreðsson,Sven Kums,Silvan Widmer,Felipe dal Belo,Cyril Théréau,Bologna,Antonio Mirante,Marios Oikonomou,Erick Pulgar,Anthony Mounier,Saphir Taïder,Mattia Destro,Ladislav Krejčí,Domenico Maietta,Adam Masina,Blerim Džemaili,Vasilis Torosidis,1,0,Matchweek 15,15,-5.0,-7.0,-2.0,-4.0,15.0,16.0,5.0,4.0
149,149,Crotone,Alex Cordaz,Marcus Rohdén,Raffaele Palladino,Diego Falcinelli,Gian Marco Ferrari,Federico Ceccherini,Andrea Barberis,Leonardo Capezzi,Marcello Trotta,Mario Sampirisi,Bruno Martella,Pescara,Albano Bizzarri,Alessandro Crescenzi,Valerio Verre,Ledian Memushaj,Ahmad Benali,Francesco Zampano,Hugo Campagnaro,Gastón Brugman,Gianluca Caprari,Simone Pepe,Norbert Gyömbér,2,1,Matchweek 16,16,-17.0,-15.0,-6.0,-8.0,6.0,8.0,4.0,1.0
150,150,Sampdoria,Christian Puggioni,Édgar Barreto,Luis Muriel,Bruno Fernandes,Pedro Pereira,Karol Linetty,Vasco Regini,Matías Silvestre,Fabio Quagliarella,Lucas Torreira,Milan Škriniar,Lazio,Federico Marchetti,Stefan de Vrij,Dušan Basta,Felipe Anderson,Wallace,Marco Parolo,Ciro Immobile,Senad Lulić,Lucas Biglia,Sergej Milinković-Savić,Ștefan Radu,1,2,Matchweek 16,16,-1.0,11.0,3.0,1.0,22.0,28.0,11.0,10.0
151,151,Cagliari,Marco Storari,Bruno Alves,Mauricio Isla,Daniele Dessena,Nicolò Barella,Fabio Pisacane,Simone Padoin,Marco Borriello,Luca Ceppitelli,Marco Sau,Panagiotis Tachtsidis,Napoli,Pepe Reina,Elseid Hysaj,Ivan Strinić,José Callejón,Jorginho,Dries Mertens,Marek Hamšík,Piotr Zieliński,Vlad Chiricheș,Lorenzo Insigne,Kalidou Koulibaly,0,5,Matchweek 16,16,-9.0,12.0,-4.0,4.0,20.0,28.0,7.0,8.0
152,152,Torino,Joe Hart,Mirko Valdifiori,Leandro Castán,Davide Zappacosta,Daniele Baselli,Andrea Belotti,Adem Ljajić,Luca Rossettini,Iago Falque,Marco Benassi,Antonio Barreca,Juventus,Gianluigi Buffon,Giorgio Chiellini,Sami Khedira,Juan Cuadrado,Claudio Marchisio,Gonzalo Higuaín,Alex Sandro,Mario Mandžukić,Daniele Rugani,Stephan Lichtsteiner,Stefano Sturaro,1,3,Matchweek 16,16,12.0,19.0,5.0,4.0,25.0,36.0,10.0,12.0
153,153,Atalanta,Marco Sportiello,Rafael Tolói,Roberto Gagliardini,Andrea Masiello,Papu Gómez,Mattia Caldara,Franck Kessié,Andrea Conti,Jasmin Kurtić,Andrea Petagna,Leonardo Spinazzola,Udinese,Orestis Karnezis,Samir Santos,Danilo Larangeira,Seko Fofana,Emmanuel Agyemang-Badu,Duván Zapata,Emil Hallfreðsson,Sven Kums,Silvan Widmer,Felipe dal Belo,Cyril Théréau,1,3,Matchweek 16,16,7.0,-4.0,4.0,-1.0,28.0,18.0,12.0,5.0
154,154,Palermo,Josip Posavec,Andrea Rispoli,Siniša Anđelković,Edoardo Goldaniga,Mato Jajalo,Oscar Hiljemark,Thiago Cionek,Ivaylo Chochev,Haitam Aleesami,Robin Quaison,Ilija Nestorovski,Chievo,Stefano Sorrentino,Jonathan de Guzmán,Dario Dainelli,Alessandro Gamberini,Ivan Radovanović,Massimo Gobbi,Lucas Castro,Nicolas Frey,Valter Birsa,Sergio Pellissier,Riccardo Meggiorini,0,2,Matchweek 16,16,-18.0,-2.0,-5.0,-1.0,6.0,19.0,0.0,4.0
155,155,Bologna,Antonio Mirante,Federico Viviani,Anthony Mounier,Ádám Nagy,Mattia Destro,Ladislav Krejčí,Domenico Maietta,Adam Masina,Daniele Gastaldello,Blerim Džemaili,Vasilis Torosidis,Empoli,Łukasz Skorupski,Vincent Laurini,Giuseppe Bellusci,Levan Mchedlidze,Massimo Maccarone,Assane Dioussé,Riccardo Saponara,Daniele Croce,Andrea Costa,Manuel Pasqual,Rade Krunić,0,0,Matchweek 16,16,-8.0,-17.0,-4.0,-6.0,16.0,10.0,3.0,4.0
156,156,Inter,Samir Handanović,João Mário,Rodrigo Palacio,Mauro Icardi,Éder,Jeison Murillo,Miranda,Danilo D'Ambrosio,Yuto Nagatomo,Marcelo Brozović,Antonio Candreva,Genoa,Mattia Perin,Armando Izzo,Nicolás Burdisso,Giovanni Simeone,Lucas Ocampos,Darko Lazović,Ezequiel Muñoz,Luca Rigoni,Miguel Veloso,Tomás Rincón,Diego Laxalt,2,0,Matchweek 16,16,1.0,3.0,2.0,0.0,21.0,23.0,7.0,5.0
157,157,Fiorentina,Ciprian Tătărușanu,Gonzalo Rodríguez,Milan Badelj,Matías Vecino,Nikola Kalinić,Federico Bernardeschi,Davide Astori,Maximiliano Olivera,Carlos Salcedo,Federico Chiesa,Josip Iličić,Sassuolo,Andrea Consigli,Francesco Magnanelli,Lorenzo Pellegrini,Grégoire Defrel,Stefano Sensi,Federico Peluso,Francesco Acerbi,Marcello Gazzola,Federico Ricci,Paolo Cannavaro,Antonino Ragusa,2,1,Matchweek 16,16,5.0,-6.0,3.0,-1.0,23.0,17.0,10.0,4.0
158,158,Roma,Wojciech Szczęsny,Antonio Rüdiger,Radja Nainggolan,Kevin Strootman,Diego Perotti,Edin Džeko,Bruno Peres,Daniele De Rossi,Federico Fazio,Emerson Palmieri,Kostas Manolas,Milan,Gianluigi Donnarumma,Mattia De Sciglio,Suso,Gianluca Lapadula,M'Baye Niang,Alessio Romagnoli,Ignazio Abate,Gabriel Paletta,Manuel Locatelli,Mario Pašalić,Andrea Bertolacci,1,0,Matchweek 16,16,19.0,8.0,5.0,5.0,32.0,32.0,10.0,13.0
159,159,Genoa,Mattia Perin,Isaac Cofie,Armando Izzo,Nicolás Burdisso,Giovanni Simeone,Darko Lazović,Ezequiel Muñoz,Luca Rigoni,Miguel Veloso,Diego Laxalt,Nikola Ninković,Fiorentina,Ciprian Tătărușanu,Gonzalo Rodríguez,Milan Badelj,Carlos Sánchez,Mauro Zárate,Matías Vecino,Federico Bernardeschi,Davide Astori,Maximiliano Olivera,Carlos Salcedo,Hrvoje Milić,1,0,Matchweek 3,3,4.0,0.0,4.0,0.0,6.0,3.0,6.0,3.0
160,160,Empoli,Łukasz Skorupski,Marco Zambelli,Giuseppe Bellusci,Levan Mchedlidze,Assane Dioussé,Riccardo Saponara,Daniele Croce,Andrea Costa,Manuel Pasqual,Rade Krunić,Guido Marilungo,Cagliari,Marco Storari,Bruno Alves,Mauricio Isla,Daniele Dessena,Federico Melchiorri,Diego Farias,Nicolò Barella,Fabio Pisacane,Simone Padoin,Luca Ceppitelli,Marco Sau,2,0,Matchweek 17,17,-17.0,-14.0,-10.0,-5.0,11.0,20.0,4.0,4.0
161,161,Milan,Gianluigi Donnarumma,Giacomo Bonaventura,Suso,Gianluca Lapadula,Alessio Romagnoli,Ignazio Abate,Gabriel Paletta,Luca Antonelli,Juraj Kucka,Mario Pašalić,Andrea Bertolacci,Atalanta,Marco Sportiello,Rafael Tolói,Roberto Gagliardini,Andrea Masiello,Papu Gómez,Mattia Caldara,Franck Kessié,Andrea Conti,Jasmin Kurtić,Andrea Petagna,Leonardo Spinazzola,0,0,Matchweek 17,17,7.0,5.0,3.0,-1.0,32.0,28.0,10.0,9.0
162,162,Juventus,Gianluigi Buffon,Giorgio Chiellini,Miralem Pjanić,Sami Khedira,Claudio Marchisio,Gonzalo Higuaín,Alex Sandro,Mario Mandžukić,Daniele Rugani,Stephan Lichtsteiner,Stefano Sturaro,Roma,Wojciech Szczęsny,Antonio Rüdiger,Radja Nainggolan,Kevin Strootman,Diego Perotti,Edin Džeko,Daniele De Rossi,Federico Fazio,Gerson,Emerson Palmieri,Kostas Manolas,1,0,Matchweek 17,17,21.0,20.0,5.0,3.0,39.0,35.0,12.0,12.0
163,163,Sassuolo,Andrea Consigli,Luca Antei,Lorenzo Pellegrini,Grégoire Defrel,Stefano Sensi,Francesco Acerbi,Pol Lirola,Luca Mazzitelli,Federico Ricci,Cristian Dell'Orco,Antonino Ragusa,Inter,Samir Handanović,Felipe Melo,João Mário,Mauro Icardi,Cristian Ansaldi,Jeison Murillo,Miranda,Danilo D'Ambrosio,Ivan Perišić,Marcelo Brozović,Antonio Candreva,0,1,Matchweek 17,17,-7.0,3.0,1.0,1.0,17.0,24.0,4.0,10.0
164,164,Napoli,Pepe Reina,Elseid Hysaj,José Callejón,Jorginho,Dries Mertens,Marek Hamšík,Piotr Zieliński,Vlad Chiricheș,Lorenzo Insigne,Faouzi Ghoulam,Raúl Albiol,Torino,Joe Hart,Mirko Valdifiori,Davide Zappacosta,Daniele Baselli,Andrea Belotti,Adem Ljajić,Luca Rossettini,Marco Benassi,Antonio Barreca,Emiliano Moretti,Lorenzo De Silvestri,5,3,Matchweek 17,17,17.0,10.0,9.0,-1.0,31.0,25.0,11.0,9.0
165,165,Pescara,Albano Bizzarri,Alessandro Crescenzi,Cristiano Biraghi,Valerio Verre,Ledian Memushaj,Rey Manaj,Ahmad Benali,Hugo Campagnaro,Gastón Brugman,Gianluca Caprari,Norbert Gyömbér,Bologna,Antonio Mirante,Federico Viviani,Anthony Mounier,Ádám Nagy,Mattia Destro,Ladislav Krejčí,Domenico Maietta,Adam Masina,Daniele Gastaldello,Blerim Džemaili,Vasilis Torosidis,0,3,Matchweek 17,17,-16.0,-8.0,-5.0,-1.0,8.0,17.0,1.0,4.0
166,166,Udinese,Orestis Karnezis,Samir Santos,Gabriele Angella,Seko Fofana,Duván Zapata,Rodrigo De Paul,Jakub Jankto,Sven Kums,Silvan Widmer,Felipe dal Belo,Cyril Théréau,Crotone,Alex Cordaz,Marcus Rohdén,Raffaele Palladino,Lorenzo Crisetig,Diego Falcinelli,Gian Marco Ferrari,Federico Ceccherini,Andrea Barberis,Aleandro Rosi,Marcello Trotta,Bruno Martella,2,0,Matchweek 17,17,-2.0,-16.0,1.0,-2.0,21.0,9.0,7.0,4.0
167,167,Chievo,Stefano Sorrentino,Jonathan de Guzmán,Dario Dainelli,Alessandro Gamberini,Ivan Radovanović,Lucas Castro,Nicolas Frey,Valter Birsa,Fabrizio Cacciatore,Sergio Pellissier,Riccardo Meggiorini,Sampdoria,Christian Puggioni,Jacopo Sala,Édgar Barreto,Luis Muriel,Dennis Praet,Ricky Álvarez,Angelo Palombo,Vasco Regini,Fabio Quagliarella,Lucas Torreira,Milan Škriniar,2,1,Matchweek 17,17,0.0,-2.0,2.0,2.0,22.0,22.0,7.0,8.0
168,168,Lazio,Federico Marchetti,Stefan de Vrij,Danilo Cataldi,Felipe Anderson,Keita Baldé,Bastos,Ciro Immobile,Senad Lulić,Lucas Biglia,Sergej Milinković-Savić,Ștefan Radu,Fiorentina,Ciprian Tătărușanu,Sebastien De Maio,Carlos Sánchez,Matías Vecino,Nikola Kalinić,Federico Bernardeschi,Davide Astori,Maximiliano Olivera,Cristian Tello,Nenad Tomović,Josip Iličić,3,1,Matchweek 17,17,12.0,6.0,2.0,4.0,31.0,26.0,10.0,10.0
169,169,Genoa,Mattia Perin,Isaac Cofie,Armando Izzo,Nicolás Burdisso,Giovanni Simeone,Darko Lazović,Ezequiel Muñoz,Luca Rigoni,Miguel Veloso,Diego Laxalt,Nikola Ninković,Palermo,Josip Posavec,Andrea Rispoli,Siniša Anđelković,Edoardo Goldaniga,Mato Jajalo,Alessandro Gazzi,Thiago Cionek,Haitam Aleesami,Robin Quaison,Bruno Henrique,Ilija Nestorovski,3,4,Matchweek 17,17,1.0,-20.0,-2.0,-6.0,23.0,6.0,5.0,0.0
170,170,Atalanta,Marco Sportiello,Rafael Tolói,Roberto Gagliardini,Andrea Masiello,Ervin Zukanović,Papu Gómez,Remo Freuler,Andrea Conti,Jasmin Kurtić,Andrea Petagna,Leonardo Spinazzola,Empoli,Łukasz Skorupski,Federico Dimarco,Giuseppe Bellusci,Levan Mchedlidze,Assane Dioussé,Daniele Croce,Andrea Costa,Uroš Ćosić,Marcel Büchel,Andrés Tello,Guido Marilungo,2,1,Matchweek 18,18,5.0,-15.0,-2.0,-4.0,29.0,14.0,7.0,4.0
171,171,Inter,Samir Handanović,Geoffrey Kondogbia,Mauro Icardi,Cristian Ansaldi,Éver Banega,Jeison Murillo,Miranda,Danilo D'Ambrosio,Ivan Perišić,Marcelo Brozović,Antonio Candreva,Lazio,Federico Marchetti,Stefan de Vrij,Patric,Dušan Basta,Felipe Anderson,Wallace,Marco Parolo,Ciro Immobile,Senad Lulić,Lucas Biglia,Sergej Milinković-Savić,3,0,Matchweek 18,18,4.0,14.0,2.0,2.0,27.0,34.0,10.0,12.0
